year,date,gid
2026,2026-08-17,823668
2026,2026-08-18,824641
2026,2026-08-18,824320
2026,2026-08-18,824803
2026,2026-08-18,823341
2026,2026-08-18,824398
2026,2026-08-18,824475
2026,2026-08-18,822938
2026,2026-08-18,823423
2026,2026-08-18,824723
2026,2026-08-18,823586
2026,2026-08-18,824075
2026,2026-08-18,823667
2026,2026-08-18,823749
2026,2026-08-19,822859
2026,2026-08-19,824639
2026,2026-08-19,824154
2026,2026-08-19,824319
2026,2026-08-19,823342
2026,2026-08-19,823587
2026,2026-08-19,823664
2026,2026-08-19,824640
2026,2026-08-19,824722
2026,2026-08-19,823424
2026,2026-08-19,824801
2026,2026-08-19,824394
2026,2026-08-19,824476
2026,2026-08-19,822937
2026,2026-08-19,824076
2026,2026-08-19,823748
2026,2026-08-20,822860
2026,2026-08-20,824155
2026,2026-08-20,824318
2026,2026-08-20,824474
2026,2026-08-20,824395
2026,2026-08-20,822934
2026,2026-08-20,824074
2026,2026-08-20,823747
2026,2026-08-20,824802
2026,2026-08-21,822861
2026,2026-08-21,824153
