gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk
776920,2025-08-01,2025,680718,L,608379,R,field_out,False,False
776920,2025-08-01,2025,672580,R,592332,R,single,False,False
776920,2025-08-01,2025,521692,R,592332,R,strikeout,True,False
776920,2025-08-01,2025,573262,L,592332,R,home_run,False,False
776920,2025-08-01,2025,545341,R,592332,R,field_out,False,False
776920,2025-08-01,2025,624428,L,592332,R,field_out,False,False
776920,2025-08-01,2025,664034,R,608379,R,field_out,False,False
776920,2025-08-01,2025,662139,L,608379,R,field_out,False,False
776920,2025-08-01,2025,676391,R,608379,R,field_out,False,False
776920,2025-08-01,2025,664728,L,592332,R,single,False,False
776920,2025-08-01,2025,663697,R,592332,R,double,False,False
776920,2025-08-01,2025,677951,R,592332,R,home_run,False,False
776920,2025-08-01,2025,686469,L,592332,R,field_out,False,False
776920,2025-08-01,2025,672580,R,592332,R,field_out,False,False
776920,2025-08-01,2025,521692,R,592332,R,strikeout,True,False
776920,2025-08-01,2025,623168,L,608379,R,field_out,False,False
776920,2025-08-01,2025,664770,L,608379,R,field_out,False,False
776920,2025-08-01,2025,694388,L,608379,R,field_out,False,False
776920,2025-08-01,2025,573262,L,592332,R,field_out,False,False
776920,2025-08-02,2025,545341,R,592332,R,field_out,False,False
776920,2025-08-02,2025,624428,L,592332,R,strikeout,True,False
776920,2025-08-02,2025,665489,R,608379,R,field_out,False,False
776920,2025-08-02,2025,666182,R,608379,R,single,False,False
776920,2025-08-02,2025,680718,L,608379,R,field_out,False,False
776920,2025-08-02,2025,664034,R,608379,R,field_out,False,False
776920,2025-08-02,2025,664728,L,592332,R,field_out,False,False
776920,2025-08-02,2025,663697,R,592332,R,field_out,False,False
776920,2025-08-02,2025,677951,R,592332,R,field_out,False,False
776920,2025-08-02,2025,662139,L,608379,R,strikeout,True,False
776920,2025-08-02,2025,676391,R,608379,R,field_out,False,False
776920,2025-08-02,2025,623168,L,608379,R,strikeout,True,False
776920,2025-08-02,2025,686469,L,592332,R,double,False,False
776920,2025-08-02,2025,672580,R,592332,R,field_out,False,False
776920,2025-08-02,2025,521692,R,592332,R,field_out,False,False
776920,2025-08-02,2025,573262,L,592332,R,field_out,False,False
776920,2025-08-02,2025,664770,L,608379,R,field_out,False,False
776920,2025-08-02,2025,694388,L,608379,R,strikeout,True,False
776920,2025-08-02,2025,665489,R,608379,R,field_out,False,False
776920,2025-08-02,2025,545341,R,686973,R,field_out,False,False
776920,2025-08-02,2025,624428,L,686973,R,field_out,False,False
776920,2025-08-02,2025,664728,L,686973,R,strikeout,True,False
776920,2025-08-02,2025,666182,R,608379,R,field_out,False,False
776920,2025-08-02,2025,680718,L,608379,R,field_out,False,False
776920,2025-08-02,2025,664034,R,608379,R,field_out,False,False
776920,2025-08-02,2025,663697,R,667297,R,field_out,False,False
776920,2025-08-02,2025,677951,R,667297,R,walk,False,True
776920,2025-08-02,2025,686469,L,667297,R,strikeout,True,False
776920,2025-08-02,2025,672580,R,667297,R,field_out,False,False
776920,2025-08-02,2025,662139,L,608379,R,strikeout,True,False
776920,2025-08-02,2025,676391,R,608379,R,field_error,False,False
776920,2025-08-02,2025,623168,L,608379,R,field_out,False,False
776920,2025-08-02,2025,664770,L,608379,R,field_out,False,False
776920,2025-08-02,2025,521692,R,689254,L,home_run,False,False
776920,2025-08-02,2025,679845,R,689254,L,field_out,False,False
776920,2025-08-02,2025,545341,R,689254,L,single,False,False
776920,2025-08-02,2025,624428,L,689254,L,home_run,False,False
776920,2025-08-02,2025,664728,L,689254,L,single,False,False
776920,2025-08-02,2025,663697,R,689254,L,field_out,False,False
776920,2025-08-02,2025,677951,R,689254,L,walk,False,True
776920,2025-08-02,2025,686469,L,680755,R,walk,False,True
776920,2025-08-02,2025,672580,R,680755,R,single,False,False
776920,2025-08-02,2025,521692,R,680755,R,field_out,False,False
776920,2025-08-02,2025,694388,L,641672,R,double,False,False
776920,2025-08-02,2025,665489,R,641672,R,field_out,False,False
776920,2025-08-02,2025,666182,R,641672,R,field_out,False,False
776920,2025-08-02,2025,680718,L,641672,R,home_run,False,False
776920,2025-08-02,2025,664034,R,641672,R,strikeout,True,False
776926,2025-08-01,2025,671218,R,656849,L,strikeout,True,False
776926,2025-08-01,2025,646240,L,656849,L,strikeout,True,False
776926,2025-08-01,2025,642715,R,656849,L,field_out,False,False
776926,2025-08-01,2025,607043,L,592662,L,strikeout,True,False
776926,2025-08-01,2025,596019,R,592662,L,field_out,False,False
776926,2025-08-01,2025,665742,L,592662,L,field_out,False,False
776926,2025-08-01,2025,656305,R,656849,L,walk,False,True
776926,2025-08-01,2025,527038,R,656849,L,single,False,False
776926,2025-08-01,2025,669477,R,656849,L,double,False,False
776926,2025-08-01,2025,808982,L,656849,L,field_out,False,False
776926,2025-08-01,2025,682641,R,656849,L,field_out,False,False
776926,2025-08-01,2025,672275,R,656849,L,field_out,False,False
776926,2025-08-01,2025,624413,R,592662,L,strikeout,True,False
776926,2025-08-01,2025,516782,R,592662,L,strikeout,True,False
776926,2025-08-01,2025,668901,R,592662,L,field_out,False,False
776926,2025-08-01,2025,671218,R,656849,L,single,False,False
776926,2025-08-01,2025,646240,L,656849,L,strikeout,True,False
776926,2025-08-01,2025,642715,R,656849,L,field_out,False,False
776926,2025-08-01,2025,656305,R,656849,L,field_out,False,False
776926,2025-08-01,2025,643446,L,592662,L,walk,False,True
776926,2025-08-01,2025,620443,R,592662,L,strikeout,True,False
776926,2025-08-01,2025,621438,R,592662,L,grounded_into_double_play,False,False
776926,2025-08-02,2025,527038,R,656849,L,walk,False,True
776926,2025-08-02,2025,669477,R,656849,L,field_out,False,False
776926,2025-08-02,2025,808982,L,656849,L,force_out,False,False
776926,2025-08-02,2025,682641,R,656849,L,single,False,False
776926,2025-08-02,2025,672275,R,656849,L,field_out,False,False
776926,2025-08-02,2025,607043,L,592662,L,field_out,False,False
776926,2025-08-02,2025,596019,R,592662,L,field_out,False,False
776926,2025-08-02,2025,665742,L,592662,L,hit_by_pitch,False,False
776926,2025-08-02,2025,624413,R,592662,L,strikeout,True,False
776926,2025-08-02,2025,671218,R,656849,L,field_out,False,False
776926,2025-08-02,2025,646240,L,656849,L,strikeout,True,False
776926,2025-08-02,2025,642715,R,656849,L,field_out,False,False
776926,2025-08-02,2025,516782,R,592662,L,field_out,False,False
776926,2025-08-02,2025,668901,R,592662,L,single,False,False
776926,2025-08-02,2025,643446,L,592662,L,field_out,False,False
776926,2025-08-02,2025,620443,R,592662,L,single,False,False
776926,2025-08-02,2025,621438,R,592662,L,field_out,False,False
776926,2025-08-02,2025,656305,R,656849,L,field_out,False,False
776926,2025-08-02,2025,527038,R,656849,L,field_out,False,False
776926,2025-08-02,2025,669477,R,656849,L,field_out,False,False
776926,2025-08-02,2025,607043,L,592662,L,field_out,False,False
776926,2025-08-02,2025,596019,R,592662,L,field_out,False,False
776926,2025-08-02,2025,665742,L,592662,L,strikeout,True,False
776926,2025-08-02,2025,808982,L,592773,R,double,False,False
776926,2025-08-02,2025,682641,R,592773,R,strikeout,True,False
776926,2025-08-02,2025,672275,L,592773,R,double,False,False
776926,2025-08-02,2025,671218,R,592773,R,walk,False,True
776926,2025-08-02,2025,646240,L,592773,R,strikeout,True,False
776926,2025-08-02,2025,642715,R,592773,R,field_out,False,False
776926,2025-08-02,2025,624413,R,592662,L,home_run,False,False
776926,2025-08-02,2025,516782,R,592662,L,field_out,False,False
776926,2025-08-02,2025,668901,R,592662,L,field_out,False,False
776926,2025-08-02,2025,643446,L,592662,L,double,False,False
776926,2025-08-02,2025,620443,R,592662,L,field_out,False,False
776926,2025-08-02,2025,656305,R,670329,R,strikeout,True,False
776926,2025-08-02,2025,527038,R,670329,R,single,False,False
776926,2025-08-02,2025,669477,R,670329,R,field_out,False,False
776926,2025-08-02,2025,808982,L,670329,R,field_out,False,False
776926,2025-08-02,2025,621438,R,664192,L,field_out,False,False
776926,2025-08-02,2025,607043,L,664192,L,walk,False,True
776926,2025-08-02,2025,596019,R,664192,L,single,False,False
776926,2025-08-02,2025,665742,L,664192,L,single,False,False
776926,2025-08-02,2025,624413,R,676130,R,sac_fly,False,False
776926,2025-08-02,2025,677595,L,676130,R,walk,False,True
776926,2025-08-02,2025,683146,L,676130,R,force_out,False,False
776926,2025-08-02,2025,687529,L,664854,R,strikeout,True,False
776926,2025-08-02,2025,672275,L,664854,R,single,False,False
776926,2025-08-02,2025,671218,R,664854,R,strikeout,True,False
776926,2025-08-02,2025,646240,L,664854,R,single,False,False
776926,2025-08-02,2025,642715,R,664854,R,strikeout,True,False
776926,2025-08-02,2025,643446,L,676254,R,field_out,False,False
776926,2025-08-02,2025,620443,R,676254,R,field_out,False,False
776926,2025-08-02,2025,656775,L,676254,R,field_out,False,False
776926,2025-08-02,2025,656305,R,621242,R,field_out,False,False
776926,2025-08-02,2025,642086,L,621242,R,single,False,False
776926,2025-08-02,2025,669477,R,621242,R,walk,False,True
776926,2025-08-02,2025,808982,L,621242,R,field_out,False,False
776926,2025-08-02,2025,687529,L,621242,R,strikeout,True,False
776926,2025-08-02,2025,607043,L,678495,R,field_out,False,False
776926,2025-08-02,2025,596019,L,678495,R,hit_by_pitch,False,False
776926,2025-08-02,2025,665742,L,678495,R,field_out,False,False
776926,2025-08-02,2025,624413,R,678495,R,walk,False,True
776926,2025-08-02,2025,677595,L,678495,R,strikeout,True,False
776924,2025-08-01,2025,668885,R,668909,R,field_out,False,False
776924,2025-08-01,2025,702176,L,668909,R,strikeout,True,False
776924,2025-08-01,2025,680777,R,668909,R,strikeout,True,False
776924,2025-08-01,2025,680757,L,657746,R,single,False,False
776924,2025-08-01,2025,682177,L,657746,R,field_out,False,False
776924,2025-08-01,2025,608070,L,657746,R,single,False,False
776924,2025-08-01,2025,700932,L,657746,R,strikeout,True,False
776924,2025-08-01,2025,682657,L,657746,R,field_out,False,False
776924,2025-08-01,2025,665019,L,668909,R,field_out,False,False
776924,2025-08-01,2025,668904,R,668909,R,strikeout,True,False
776924,2025-08-01,2025,670242,L,668909,R,strikeout,True,False
776924,2025-08-01,2025,672356,R,657746,R,field_out,False,False
776924,2025-08-01,2025,467793,L,657746,R,single,False,False
776924,2025-08-01,2025,666310,L,657746,R,walk,False,True
776924,2025-08-01,2025,677587,L,657746,R,single,False,False
776924,2025-08-01,2025,680757,L,657746,R,field_out,False,False
776924,2025-08-01,2025,682177,L,657746,R,strikeout,True,False
776924,2025-08-01,2025,686797,L,668909,R,walk,False,True
776924,2025-08-01,2025,543877,R,668909,R,field_out,False,False
776924,2025-08-01,2025,666397,L,668909,R,strikeout,True,False
776924,2025-08-01,2025,668885,R,668909,R,single,False,False
776924,2025-08-01,2025,608070,L,657746,R,field_out,False,False
776924,2025-08-02,2025,700932,L,657746,R,field_out,False,False
776924,2025-08-02,2025,682657,L,657746,R,strikeout,True,False
776924,2025-08-02,2025,702176,L,668909,R,field_out,False,False
776924,2025-08-02,2025,680777,R,668909,R,single,False,False
776924,2025-08-02,2025,665019,L,668909,R,strikeout,True,False
776924,2025-08-02,2025,668904,R,668909,R,single,False,False
776924,2025-08-02,2025,670242,L,668909,R,walk,False,True
776924,2025-08-02,2025,686797,L,668909,R,field_out,False,False
776924,2025-08-02,2025,672356,R,657746,R,field_out,False,False
776924,2025-08-02,2025,467793,L,657746,R,field_out,False,False
776924,2025-08-02,2025,666310,L,657746,R,field_out,False,False
776924,2025-08-02,2025,543877,R,668909,R,field_out,False,False
776924,2025-08-02,2025,666397,L,668909,R,strikeout,True,False
776924,2025-08-02,2025,668885,R,668909,R,single,False,False
776924,2025-08-02,2025,702176,L,668909,R,field_out,False,False
776924,2025-08-02,2025,677587,L,657746,R,field_out,False,False
776924,2025-08-02,2025,680757,L,657746,R,field_out,False,False
776924,2025-08-02,2025,682177,L,657746,R,field_out,False,False
776924,2025-08-02,2025,680777,R,668909,R,strikeout,True,False
776924,2025-08-02,2025,665019,L,668909,R,field_out,False,False
776924,2025-08-02,2025,668904,R,668909,R,field_out,False,False
776924,2025-08-02,2025,608070,L,657746,R,field_out,False,False
776924,2025-08-02,2025,700932,L,657746,R,single,False,False
776924,2025-08-02,2025,682657,L,657746,R,strikeout,True,False
776924,2025-08-02,2025,672356,R,657746,R,force_out,False,False
776924,2025-08-02,2025,670242,L,681870,L,field_out,False,False
776924,2025-08-02,2025,686797,R,681870,L,single,False,False
776924,2025-08-02,2025,543877,R,681870,L,hit_by_pitch,False,False
776924,2025-08-02,2025,681508,R,681870,L,strikeout,True,False
776924,2025-08-02,2025,668885,R,683769,R,single,False,False
776924,2025-08-02,2025,702176,L,683769,R,strikeout,True,False
776924,2025-08-02,2025,467793,L,623437,R,field_out,False,False
776924,2025-08-02,2025,666310,L,623437,R,field_out,False,False
776924,2025-08-02,2025,677587,L,623437,R,single,False,False
776924,2025-08-02,2025,680757,L,623437,R,field_out,False,False
776924,2025-08-02,2025,680777,R,663671,R,field_out,False,False
776924,2025-08-02,2025,665019,L,663671,R,field_out,False,False
776924,2025-08-02,2025,668904,R,663671,R,strikeout,True,False
776924,2025-08-02,2025,682177,L,663485,R,field_out,False,False
776924,2025-08-02,2025,608070,L,663485,R,field_out,False,False
776924,2025-08-02,2025,700932,L,663485,R,hit_by_pitch,False,False
776924,2025-08-02,2025,666134,L,663485,R,strikeout,True,False
776924,2025-08-02,2025,670242,L,671922,R,field_out,False,False
776924,2025-08-02,2025,686797,L,671922,R,strikeout,True,False
776924,2025-08-02,2025,543877,R,671922,R,strikeout,True,False
776924,2025-08-02,2025,672356,R,543859,R,field_out,False,False
776924,2025-08-02,2025,467793,L,543859,R,field_out,False,False
776924,2025-08-02,2025,666310,L,543859,R,hit_by_pitch,False,False
776924,2025-08-02,2025,677587,L,543859,R,field_out,False,False
776924,2025-08-02,2025,681508,L,671922,R,strikeout,True,False
776924,2025-08-02,2025,668885,R,671922,R,field_out,False,False
776924,2025-08-02,2025,702176,L,671922,R,field_out,False,False
776924,2025-08-02,2025,680757,L,681892,L,single,False,False
776924,2025-08-02,2025,681807,R,681892,L,strikeout,True,False
776924,2025-08-02,2025,608070,R,681892,L,intent_walk,False,True
776924,2025-08-02,2025,700932,L,681892,L,single,False,False
776925,2025-08-01,2025,663757,L,676083,R,field_out,False,False
776925,2025-08-01,2025,691176,L,676083,R,field_out,False,False
776925,2025-08-01,2025,641355,L,676083,R,field_out,False,False
776925,2025-08-01,2025,669364,R,607074,L,field_out,False,False
776925,2025-08-01,2025,682663,R,607074,L,strikeout,True,False
776925,2025-08-01,2025,681715,R,607074,L,field_out,False,False
776925,2025-08-01,2025,519317,R,676083,R,strikeout,True,False
776925,2025-08-01,2025,665862,L,676083,R,field_out,False,False
776925,2025-08-01,2025,502671,R,676083,R,strikeout,True,False
776925,2025-08-01,2025,672640,R,607074,L,field_out,False,False
776925,2025-08-01,2025,667472,R,607074,L,field_out,False,False
776925,2025-08-01,2025,669065,L,607074,L,strikeout,True,False
776925,2025-08-01,2025,641857,L,676083,R,field_out,False,False
776925,2025-08-01,2025,683011,R,676083,R,field_out,False,False
776925,2025-08-01,2025,669224,L,676083,R,field_out,False,False
776925,2025-08-01,2025,676572,R,607074,L,field_out,False,False
776925,2025-08-01,2025,691594,R,607074,L,strikeout,True,False
776925,2025-08-01,2025,805300,L,607074,L,walk,False,True
776925,2025-08-01,2025,669364,R,607074,L,strikeout,True,False
776925,2025-08-01,2025,663757,L,676083,R,single,False,False
776925,2025-08-01,2025,691176,L,676083,R,single,False,False
776925,2025-08-02,2025,641355,L,676083,R,field_out,False,False
776925,2025-08-02,2025,519317,R,676083,R,home_run,False,False
776925,2025-08-02,2025,665862,L,676083,R,field_out,False,False
776925,2025-08-02,2025,502671,R,676083,R,strikeout,True,False
776925,2025-08-02,2025,682663,R,607074,L,walk,False,True
776925,2025-08-02,2025,681715,R,607074,L,strikeout,True,False
776925,2025-08-02,2025,672640,R,607074,L,strikeout,True,False
776925,2025-08-02,2025,667472,R,607074,L,walk,False,True
776925,2025-08-02,2025,669065,L,607074,L,strikeout,True,False
776925,2025-08-02,2025,641857,L,676083,R,field_out,False,False
776925,2025-08-02,2025,683011,R,676083,R,single,False,False
776925,2025-08-02,2025,669224,L,676083,R,field_out,False,False
776925,2025-08-02,2025,663757,L,676083,R,walk,False,True
776925,2025-08-02,2025,691176,L,676083,R,single,False,False
776925,2025-08-02,2025,641355,L,676083,R,single,False,False
776925,2025-08-02,2025,519317,R,676083,R,strikeout,True,False
776925,2025-08-02,2025,676572,R,607074,L,single,False,False
776925,2025-08-02,2025,691594,R,607074,L,home_run,False,False
776925,2025-08-02,2025,805300,L,607074,L,strikeout,True,False
776925,2025-08-02,2025,669364,R,607074,L,walk,False,True
776925,2025-08-02,2025,682663,R,607074,L,strikeout,True,False
776925,2025-08-02,2025,681715,R,607074,L,walk,False,True
776925,2025-08-02,2025,672640,R,642528,R,hit_by_pitch,False,False
776925,2025-08-02,2025,689414,L,642528,R,single,False,False
